,county,location,count_text,incarcerated_persons,proportion_by_sci,Total Death Rate,date,HCRF
1052,Mifflin,ROCKVIEW,Showing search results: 14 records,14,0.009314703925482368,372.79,2021-03-08,196.51714570858283
1053,Mifflin,SMITHFIELD,Showing search results: 11 records,11,0.010794896957801767,372.79,2021-03-08,194.1576054955839
1054,Mifflin,SOMERSET,Showing search results: 2 records,2,0.0009363295880149813,372.79,2021-03-08,191.95955992509363
1055,Mifflin,WAYMART,Showing search results: 1 records,1,0.001177856301531213,372.79,2021-03-08,193.53401648998823
1056,Monroe,ALBION,Showing search results: 15 records,15,0.007095553453169348,160.92,2021-03-08,182.4374408703879
1057,Monroe,BENNER TOWNSHIP,Showing search results: 32 records,32,0.016359918200409,160.92,2021-03-08,194.38251022494887
1058,Monroe,CAMBRIDGE SPRINGS,Showing search results: 14 records,14,0.016055045871559634,160.92,2021-03-08,194.4856766055046
1059,Monroe,CAMP HILL,Showing search results: 11 records,11,0.005549949545913219,160.92,2021-03-08,194.85490413723514
1060,Monroe,CHESTER,Showing search results: 11 records,11,0.010816125860373648,160.92,2021-03-08,197.31737463126842
1061,Monroe,COAL TOWNSHIP,Showing search results: 26 records,26,0.012481997119539127,160.92,2021-03-08,197.85577532405182
1062,Monroe,DALLAS,Showing search results: 28 records,28,0.017914267434420986,160.92,2021-03-08,198.31900191938578
1063,Monroe,FAYETTE,Showing search results: 15 records,15,0.007692307692307693,160.92,2021-03-08,185.0471076923077
1064,Monroe,FOREST,Showing search results: 23 records,23,0.010244988864142539,160.92,2021-03-08,190.62502004454345
1065,Monroe,FRACKVILLE,Showing search results: 11 records,11,0.01,160.92,2021-03-08,196.2640818181818
1066,Monroe,GREENE,Showing search results: 12 records,12,0.006932409012131715,160.92,2021-03-08,185.38624494511842
1067,Monroe,HOUTZDALE,Showing search results: 23 records,23,0.009676062263357174,160.92,2021-03-08,194.90493899873792
1068,Monroe,HUNTINGDON,Showing search results: 10 records,10,0.0056401579244218835,160.92,2021-03-08,195.1222109419064
1069,Monroe,LAUREL HIGHLANDS,Showing search results: 10 records,10,0.0129366106080207,160.92,2021-03-08,193.5459508408797
1070,Monroe,MAHANOY,Showing search results: 26 records,26,0.011866727521679598,160.92,2021-03-08,200.87183934276587
1071,Monroe,MERCER,Showing search results: 11 records,11,0.010338345864661654,160.92,2021-03-08,186.37066729323308
1072,Monroe,MUNCY,Showing search results: 17 records,17,0.015902712815715623,160.92,2021-03-08,195.63550046772687
1073,Monroe,PHOENIX,Showing search results: 28 records,28,0.009352037408149633,160.92,2021-03-08,197.1000601202405
1074,Monroe,PINE GROVE,Showing search results: 3 records,3,0.003205128205128205,160.92,2021-03-08,190.977702991453
1075,Monroe,QUEHANNA BOOT CAMP,Showing search results: 10 records,10,0.03690036900369004,160.92,2021-03-08,197.30118081180814
1076,Monroe,ROCKVIEW,Showing search results: 18 records,18,0.011976047904191617,160.92,2021-03-08,196.51714570858283
1077,Monroe,SMITHFIELD,Showing search results: 8 records,8,0.007850834151128557,160.92,2021-03-08,194.1576054955839
1078,Monroe,SOMERSET,Showing search results: 7 records,7,0.0032771535580524347,160.92,2021-03-08,191.95955992509363
1079,Monroe,WAYMART,Showing search results: 22 records,22,0.02591283863368669,160.92,2021-03-08,193.53401648998823
1080,Montgomery,ALBION,Showing search results: 48 records,48,0.02270577105014191,189.07,2021-03-08,182.4374408703879
1081,Montgomery,BENNER TOWNSHIP,Showing search results: 78 records,78,0.03987730061349693,189.07,2021-03-08,194.38251022494887
1082,Montgomery,CAMBRIDGE SPRINGS,Showing search results: 29 records,29,0.033256880733944956,189.07,2021-03-08,194.4856766055046
1083,Montgomery,CAMP HILL,Showing search results: 54 records,54,0.027245206861755803,189.07,2021-03-08,194.85490413723514
1084,Montgomery,CHESTER,Showing search results: 41 records,41,0.04031465093411996,189.07,2021-03-08,197.31737463126842
1085,Montgomery,COAL TOWNSHIP,Showing search results: 79 records,79,0.037926068170907344,189.07,2021-03-08,197.85577532405182
1086,Montgomery,DALLAS,Showing search results: 54 records,54,0.0345489443378119,189.07,2021-03-08,198.31900191938578
1087,Montgomery,FAYETTE,Showing search results: 40 records,40,0.020512820512820513,189.07,2021-03-08,185.0471076923077
1088,Montgomery,FOREST,Showing search results: 55 records,55,0.024498886414253896,189.07,2021-03-08,190.62502004454345
1089,Montgomery,FRACKVILLE,Showing search results: 36 records,36,0.03272727272727273,189.07,2021-03-08,196.2640818181818
1090,Montgomery,GREENE,Showing search results: 31 records,31,0.017908723281340265,189.07,2021-03-08,185.38624494511842
1091,Montgomery,HOUTZDALE,Showing search results: 75 records,75,0.03155237694572991,189.07,2021-03-08,194.90493899873792
1092,Montgomery,HUNTINGDON,Showing search results: 47 records,47,0.026508742244782856,189.07,2021-03-08,195.1222109419064
1093,Montgomery,LAUREL HIGHLANDS,Showing search results: 17 records,17,0.02199223803363519,189.07,2021-03-08,193.5459508408797
1094,Montgomery,MAHANOY,Showing search results: 96 records,96,0.04381560931081698,189.07,2021-03-08,200.87183934276587
1095,Montgomery,MERCER,Showing search results: 18 records,18,0.016917293233082706,189.07,2021-03-08,186.37066729323308
1096,Montgomery,MUNCY,Showing search results: 35 records,35,0.03274087932647334,189.07,2021-03-08,195.63550046772687
1097,Montgomery,PHOENIX,Showing search results: 161 records,161,0.05377421509686039,189.07,2021-03-08,197.1000601202405
1098,Montgomery,PINE GROVE,Showing search results: 29 records,29,0.030982905982905984,189.07,2021-03-08,190.977702991453
1099,Montgomery,QUEHANNA BOOT CAMP,Showing search results: 6 records,6,0.02214022140221402,189.07,2021-03-08,197.30118081180814
1100,Montgomery,ROCKVIEW,Showing search results: 71 records,71,0.047238855622089154,189.07,2021-03-08,196.51714570858283
1101,Montgomery,SMITHFIELD,Showing search results: 26 records,26,0.02551521099116781,189.07,2021-03-08,194.1576054955839
1102,Montgomery,SOMERSET,Showing search results: 48 records,48,0.02247191011235955,189.07,2021-03-08,191.95955992509363
1103,Montgomery,WAYMART,Showing search results: 65 records,65,0.07656065959952886,189.07,2021-03-08,193.53401648998823
1104,Montour,ALBION,Showing search results: 1 records,1,0.0004730368968779565,329.13,2021-03-08,182.4374408703879
1105,Montour,BENNER TOWNSHIP,Showing search results: 3 records,3,0.0015337423312883436,329.13,2021-03-08,194.38251022494887
1106,Montour,CAMBRIDGE SPRINGS,Showing search results: 2 records,2,0.0022935779816513763,329.13,2021-03-08,194.4856766055046
1107,Montour,CAMP HILL,Showing search results: no results found,0,0.0,329.13,2021-03-08,194.85490413723514
1108,Montour,CHESTER,Showing search results: 2 records,2,0.0019665683382497543,329.13,2021-03-08,197.31737463126842
1109,Montour,COAL TOWNSHIP,Showing search results: 1 records,1,0.00048007681228996637,329.13,2021-03-08,197.85577532405182
1110,Montour,DALLAS,Showing search results: 1 records,1,0.0006397952655150352,329.13,2021-03-08,198.31900191938578
1111,Montour,FAYETTE,Showing search results: no results found,0,0.0,329.13,2021-03-08,185.0471076923077
1112,Montour,FOREST,Showing search results: 2 records,2,0.0008908685968819599,329.13,2021-03-08,190.62502004454345
1113,Montour,FRACKVILLE,Showing search results: no results found,0,0.0,329.13,2021-03-08,196.2640818181818
1114,Montour,GREENE,Showing search results: 1 records,1,0.0005777007510109763,329.13,2021-03-08,185.38624494511842
1115,Montour,HOUTZDALE,Showing search results: 5 records,5,0.002103491796381994,329.13,2021-03-08,194.90493899873792
1116,Montour,HUNTINGDON,Showing search results: 1 records,1,0.0005640157924421884,329.13,2021-03-08,195.1222109419064
1117,Montour,LAUREL HIGHLANDS,Showing search results: 2 records,2,0.00258732212160414,329.13,2021-03-08,193.5459508408797
1118,Montour,MAHANOY,Showing search results: 1 records,1,0.00045641259698767686,329.13,2021-03-08,200.87183934276587
1119,Montour,MERCER,Showing search results: 1 records,1,0.0009398496240601503,329.13,2021-03-08,186.37066729323308
1120,Montour,MUNCY,Showing search results: 5 records,5,0.004677268475210477,329.13,2021-03-08,195.63550046772687
1121,Montour,PHOENIX,Showing search results: 5 records,5,0.0016700066800267202,329.13,2021-03-08,197.1000601202405
1122,Montour,PINE GROVE,Showing search results: 2 records,2,0.002136752136752137,329.13,2021-03-08,190.977702991453
1123,Montour,QUEHANNA BOOT CAMP,Showing search results: no results found,0,0.0,329.13,2021-03-08,197.30118081180814
1124,Montour,ROCKVIEW,Showing search results: 1 records,1,0.0006653359946773121,329.13,2021-03-08,196.51714570858283
1125,Montour,SMITHFIELD,Showing search results: no results found,0,0.0,329.13,2021-03-08,194.1576054955839
1126,Montour,SOMERSET,Showing search results: no results found,0,0.0,329.13,2021-03-08,191.95955992509363
1127,Montour,WAYMART,Showing search results: 2 records,2,0.002355712603062426,329.13,2021-03-08,193.53401648998823
1128,Northampton,ALBION,Showing search results: 15 records,15,0.007095553453169348,214.88,2021-03-08,182.4374408703879
1129,Northampton,BENNER TOWNSHIP,Showing search results: 45 records,45,0.023006134969325152,214.88,2021-03-08,194.38251022494887
1130,Northampton,CAMBRIDGE SPRINGS,Showing search results: 12 records,12,0.013761467889908258,214.88,2021-03-08,194.4856766055046
1131,Northampton,CAMP HILL,Showing search results: 46 records,46,0.02320887991927346,214.88,2021-03-08,194.85490413723514
1132,Northampton,CHESTER,Showing search results: 12 records,12,0.011799410029498525,214.88,2021-03-08,197.31737463126842
1133,Northampton,COAL TOWNSHIP,Showing search results: 31 records,31,0.014882381180988958,214.88,2021-03-08,197.85577532405182
1134,Northampton,DALLAS,Showing search results: 53 records,53,0.03390914907229686,214.88,2021-03-08,198.31900191938578
1135,Northampton,FAYETTE,Showing search results: 16 records,16,0.008205128205128205,214.88,2021-03-08,185.0471076923077
1136,Northampton,FOREST,Showing search results: 24 records,24,0.010690423162583519,214.88,2021-03-08,190.62502004454345
1137,Northampton,FRACKVILLE,Showing search results: 26 records,26,0.023636363636363636,214.88,2021-03-08,196.2640818181818
1138,Northampton,GREENE,Showing search results: 15 records,15,0.008665511265164644,214.88,2021-03-08,185.38624494511842
1139,Northampton,HOUTZDALE,Showing search results: 33 records,33,0.013883045856121162,214.88,2021-03-08,194.90493899873792
1140,Northampton,HUNTINGDON,Showing search results: 20 records,20,0.011280315848843767,214.88,2021-03-08,195.1222109419064
1141,Northampton,LAUREL HIGHLANDS,Showing search results: 10 records,10,0.0129366106080207,214.88,2021-03-08,193.5459508408797
1142,Northampton,MAHANOY,Showing search results: 50 records,50,0.022820629849383843,214.88,2021-03-08,200.87183934276587
1143,Northampton,MERCER,Showing search results: 6 records,6,0.005639097744360902,214.88,2021-03-08,186.37066729323308
1144,Northampton,MUNCY,Showing search results: 16 records,16,0.014967259120673527,214.88,2021-03-08,195.63550046772687
1145,Northampton,PHOENIX,Showing search results: 41 records,41,0.013694054776219105,214.88,2021-03-08,197.1000601202405
1146,Northampton,PINE GROVE,Showing search results: 11 records,11,0.011752136752136752,214.88,2021-03-08,190.977702991453
1147,Northampton,QUEHANNA BOOT CAMP,Showing search results: 3 records,3,0.01107011070110701,214.88,2021-03-08,197.30118081180814
1148,Northampton,ROCKVIEW,Showing search results: 25 records,25,0.0166333998669328,214.88,2021-03-08,196.51714570858283
1149,Northampton,SMITHFIELD,Showing search results: 6 records,6,0.005888125613346418,214.88,2021-03-08,194.1576054955839
1150,Northampton,SOMERSET,Showing search results: 20 records,20,0.009363295880149813,214.88,2021-03-08,191.95955992509363
1151,Northampton,WAYMART,Showing search results: 26 records,26,0.030624263839811542,214.88,2021-03-08,193.53401648998823
1152,Northumberland,ALBION,Showing search results: 3 records,3,0.0014191106906338694,358.86,2021-03-08,182.4374408703879
1153,Northumberland,BENNER TOWNSHIP,Showing search results: 13 records,13,0.0066462167689161555,358.86,2021-03-08,194.38251022494887
1154,Northumberland,CAMBRIDGE SPRINGS,Showing search results: 6 records,6,0.006880733944954129,358.86,2021-03-08,194.4856766055046
1155,Northumberland,CAMP HILL,Showing search results: 8 records,8,0.004036326942482341,358.86,2021-03-08,194.85490413723514
1156,Northumberland,CHESTER,Showing search results: 6 records,6,0.0058997050147492625,358.86,2021-03-08,197.31737463126842
1157,Northumberland,COAL TOWNSHIP,Showing search results: 27 records,27,0.012962073931829092,358.86,2021-03-08,197.85577532405182
1158,Northumberland,DALLAS,Showing search results: 6 records,6,0.003838771593090211,358.86,2021-03-08,198.31900191938578
1159,Northumberland,FAYETTE,Showing search results: 2 records,2,0.0010256410256410256,358.86,2021-03-08,185.0471076923077
1160,Northumberland,FOREST,Showing search results: 9 records,9,0.004008908685968819,358.86,2021-03-08,190.62502004454345
1161,Northumberland,FRACKVILLE,Showing search results: 3 records,3,0.0027272727272727275,358.86,2021-03-08,196.2640818181818
1162,Northumberland,GREENE,Showing search results: 3 records,3,0.0017331022530329288,358.86,2021-03-08,185.38624494511842
1163,Northumberland,HOUTZDALE,Showing search results: 10 records,10,0.004206983592763988,358.86,2021-03-08,194.90493899873792
1164,Northumberland,HUNTINGDON,Showing search results: 9 records,9,0.005076142131979695,358.86,2021-03-08,195.1222109419064
1165,Northumberland,LAUREL HIGHLANDS,Showing search results: 3 records,3,0.0038809831824062097,358.86,2021-03-08,193.5459508408797
1166,Northumberland,MAHANOY,Showing search results: 19 records,19,0.00867183934276586,358.86,2021-03-08,200.87183934276587
1167,Northumberland,MERCER,Showing search results: 3 records,3,0.002819548872180451,358.86,2021-03-08,186.37066729323308
1168,Northumberland,MUNCY,Showing search results: 12 records,12,0.011225444340505144,358.86,2021-03-08,195.63550046772687
1169,Northumberland,PHOENIX,Showing search results: 12 records,12,0.004008016032064128,358.86,2021-03-08,197.1000601202405
1170,Northumberland,PINE GROVE,Showing search results: 1 records,1,0.0010683760683760685,358.86,2021-03-08,190.977702991453
1171,Northumberland,QUEHANNA BOOT CAMP,Showing search results: 4 records,4,0.014760147601476014,358.86,2021-03-08,197.30118081180814
1172,Northumberland,ROCKVIEW,Showing search results: 13 records,13,0.008649367930805056,358.86,2021-03-08,196.51714570858283
1173,Northumberland,SMITHFIELD,Showing search results: 8 records,8,0.007850834151128557,358.86,2021-03-08,194.1576054955839
1174,Northumberland,SOMERSET,Showing search results: 4 records,4,0.0018726591760299626,358.86,2021-03-08,191.95955992509363
1175,Northumberland,WAYMART,Showing search results: 5 records,5,0.005889281507656066,358.86,2021-03-08,193.53401648998823
1176,Perry,ALBION,Showing search results: 3 records,3,0.0014191106906338694,185.86,2021-03-08,182.4374408703879
1177,Perry,BENNER TOWNSHIP,Showing search results: 5 records,5,0.002556237218813906,185.86,2021-03-08,194.38251022494887
1178,Perry,CAMBRIDGE SPRINGS,Showing search results: 2 records,2,0.0022935779816513763,185.86,2021-03-08,194.4856766055046
1179,Perry,CAMP HILL,Showing search results: 9 records,9,0.004540867810292634,185.86,2021-03-08,194.85490413723514
1180,Perry,CHESTER,Showing search results: 6 records,6,0.0058997050147492625,185.86,2021-03-08,197.31737463126842
1181,Perry,COAL TOWNSHIP,Showing search results: 8 records,8,0.003840614498319731,185.86,2021-03-08,197.85577532405182
1182,Perry,DALLAS,Showing search results: 3 records,3,0.0019193857965451055,185.86,2021-03-08,198.31900191938578
1183,Perry,FAYETTE,Showing search results: 3 records,3,0.0015384615384615385,185.86,2021-03-08,185.0471076923077
1184,Perry,FOREST,Showing search results: 6 records,6,0.0026726057906458797,185.86,2021-03-08,190.62502004454345
1185,Perry,FRACKVILLE,Showing search results: 1 records,1,0.0009090909090909091,185.86,2021-03-08,196.2640818181818
1186,Perry,GREENE,Showing search results: 5 records,5,0.0028885037550548816,185.86,2021-03-08,185.38624494511842
1187,Perry,HOUTZDALE,Showing search results: 9 records,9,0.0037862852334875894,185.86,2021-03-08,194.90493899873792
1188,Perry,HUNTINGDON,Showing search results: 3 records,3,0.001692047377326565,185.86,2021-03-08,195.1222109419064
1189,Perry,LAUREL HIGHLANDS,Showing search results: 4 records,4,0.00517464424320828,185.86,2021-03-08,193.5459508408797
1190,Perry,MAHANOY,Showing search results: 4 records,4,0.0018256503879507074,185.86,2021-03-08,200.87183934276587
