,Unnamed: 0,county,location,count_text,incarcerated_persons
818,818.0,LACKAWANNA,CAMBRIDGE SPRINGS,Showing search results: 11 records,11
819,819.0,LACKAWANNA,CAMP HILL,Showing search results: 28 records,28
820,820.0,LACKAWANNA,CHESTER,Showing search results: 20 records,20
821,821.0,LACKAWANNA,COAL TOWNSHIP,Showing search results: 50 records,50
822,822.0,LACKAWANNA,DALLAS,Showing search results: 57 records,57
823,823.0,LACKAWANNA,FAYETTE,Showing search results: 20 records,20
824,824.0,LACKAWANNA,FOREST,Showing search results: 17 records,17
825,825.0,LACKAWANNA,FRACKVILLE,Showing search results: 25 records,25
826,826.0,LACKAWANNA,GREENE,Showing search results: 11 records,11
827,827.0,LACKAWANNA,HOUTZDALE,Showing search results: 42 records,42
828,828.0,LACKAWANNA,HUNTINGDON,Showing search results: 21 records,21
829,829.0,LACKAWANNA,LAUREL HIGHLANDS,Showing search results: 19 records,19
830,830.0,LACKAWANNA,MAHANOY,Showing search results: 43 records,43
831,831.0,LACKAWANNA,MERCER,Showing search results: 12 records,12
832,832.0,LACKAWANNA,MUNCY,Showing search results: 26 records,26
833,833.0,LACKAWANNA,PHOENIX,Showing search results: 48 records,48
834,834.0,LACKAWANNA,PINE GROVE,Showing search results: 14 records,14
835,835.0,LACKAWANNA,QUEHANNA BOOT CAMP,Showing search results: 3 records,3
836,836.0,LACKAWANNA,ROCKVIEW,Showing search results: 27 records,27
837,837.0,LACKAWANNA,SMITHFIELD,Showing search results: 48 records,48
838,838.0,LACKAWANNA,SOMERSET,Showing search results: 19 records,19
839,839.0,LACKAWANNA,WAYMART,Showing search results: 51 records,51
840,840.0,LANCASTER,ALBION,Showing search results: 43 records,43
841,841.0,LANCASTER,BENNER TOWNSHIP,Showing search results: 111 records,111
842,842.0,LANCASTER,CAMBRIDGE SPRINGS,Showing search results: 35 records,35
843,843.0,LANCASTER,CAMP HILL,Showing search results: 117 records,117
844,844.0,LANCASTER,CHESTER,Showing search results: 52 records,52
845,845.0,LANCASTER,COAL TOWNSHIP,Showing search results: 109 records,109
846,846.0,LANCASTER,DALLAS,Showing search results: 48 records,48
847,847.0,LANCASTER,FAYETTE,Showing search results: 61 records,61
848,848.0,LANCASTER,FOREST,Showing search results: 50 records,50
849,849.0,LANCASTER,FRACKVILLE,Showing search results: 37 records,37
850,850.0,LANCASTER,GREENE,Showing search results: 37 records,37
851,851.0,LANCASTER,HOUTZDALE,Showing search results: 128 records,128
852,852.0,LANCASTER,HUNTINGDON,Showing search results: 107 records,107
853,853.0,LANCASTER,LAUREL HIGHLANDS,Showing search results: 32 records,32
854,854.0,LANCASTER,MAHANOY,Showing search results: 94 records,94
855,855.0,LANCASTER,MERCER,Showing search results: 20 records,20
856,856.0,LANCASTER,MUNCY,Showing search results: 47 records,47
857,857.0,LANCASTER,PHOENIX,Showing search results: 109 records,109
858,858.0,LANCASTER,PINE GROVE,Showing search results: 47 records,47
859,859.0,LANCASTER,QUEHANNA BOOT CAMP,Showing search results: 16 records,16
860,860.0,LANCASTER,ROCKVIEW,Showing search results: 93 records,93
861,861.0,LANCASTER,SMITHFIELD,Showing search results: 27 records,27
862,862.0,LANCASTER,SOMERSET,Showing search results: 88 records,88
863,863.0,LANCASTER,WAYMART,Showing search results: 35 records,35
864,864.0,LAWRENCE,ALBION,Showing search results: 27 records,27
865,865.0,LAWRENCE,BENNER TOWNSHIP,Showing search results: 2 records,2
866,866.0,LAWRENCE,CAMBRIDGE SPRINGS,Showing search results: 8 records,8
867,867.0,LAWRENCE,CAMP HILL,Showing search results: 12 records,12
868,868.0,LAWRENCE,CHESTER,Showing search results: 1 records,1
869,869.0,LAWRENCE,COAL TOWNSHIP,Showing search results: 2 records,2
870,870.0,LAWRENCE,DALLAS,Showing search results: 3 records,3
871,871.0,LAWRENCE,FAYETTE,Showing search results: 14 records,14
872,872.0,LAWRENCE,FOREST,Showing search results: 15 records,15
873,873.0,LAWRENCE,FRACKVILLE,Showing search results: 2 records,2
874,874.0,LAWRENCE,GREENE,Showing search results: 16 records,16
875,875.0,LAWRENCE,HOUTZDALE,Showing search results: 9 records,9
876,876.0,LAWRENCE,HUNTINGDON,Showing search results: 7 records,7
877,877.0,LAWRENCE,LAUREL HIGHLANDS,Showing search results: 3 records,3
878,878.0,LAWRENCE,MAHANOY,Showing search results: 2 records,2
879,879.0,LAWRENCE,MERCER,Showing search results: 23 records,23
880,880.0,LAWRENCE,MUNCY,Showing search results: 4 records,4
881,881.0,LAWRENCE,PHOENIX,Showing search results: 1 records,1
882,882.0,LAWRENCE,PINE GROVE,Showing search results: 5 records,5
883,883.0,LAWRENCE,QUEHANNA BOOT CAMP,Showing search results: 3 records,3
884,884.0,LAWRENCE,ROCKVIEW,Showing search results: 3 records,3
885,885.0,LAWRENCE,SMITHFIELD,Showing search results: 9 records,9
886,886.0,LAWRENCE,SOMERSET,Showing search results: 3 records,3
887,887.0,LAWRENCE,WAYMART,Showing search results: 2 records,2
888,888.0,LEBANON,ALBION,Showing search results: 19 records,19
889,889.0,LEBANON,BENNER TOWNSHIP,Showing search results: 25 records,25
890,890.0,LEBANON,CAMBRIDGE SPRINGS,Showing search results: 11 records,11
891,891.0,LEBANON,CAMP HILL,Showing search results: 58 records,58
892,892.0,LEBANON,CHESTER,Showing search results: 17 records,17
893,893.0,LEBANON,COAL TOWNSHIP,Showing search results: 56 records,56
894,894.0,LEBANON,DALLAS,Showing search results: 27 records,27
895,895.0,LEBANON,FAYETTE,Showing search results: 24 records,24
896,896.0,LEBANON,FOREST,Showing search results: 20 records,20
897,897.0,LEBANON,FRACKVILLE,Showing search results: 21 records,21
898,898.0,LEBANON,GREENE,Showing search results: 22 records,22
899,899.0,LEBANON,HOUTZDALE,Showing search results: 39 records,39
900,900.0,LEBANON,HUNTINGDON,Showing search results: 28 records,28
901,901.0,LEBANON,LAUREL HIGHLANDS,Showing search results: 15 records,15
902,902.0,LEBANON,MAHANOY,Showing search results: 39 records,39
903,903.0,LEBANON,MERCER,Showing search results: 11 records,11
904,904.0,LEBANON,MUNCY,Showing search results: 21 records,21
905,905.0,LEBANON,PHOENIX,Showing search results: 25 records,25
906,906.0,LEBANON,PINE GROVE,Showing search results: 8 records,8
907,907.0,LEBANON,QUEHANNA BOOT CAMP,Showing search results: 2 records,2
908,908.0,LEBANON,ROCKVIEW,Showing search results: 20 records,20
909,909.0,LEBANON,SMITHFIELD,Showing search results: 25 records,25
910,910.0,LEBANON,SOMERSET,Showing search results: 17 records,17
911,911.0,LEBANON,WAYMART,Showing search results: 11 records,11
912,912.0,LEHIGH,ALBION,Showing search results: 35 records,35
913,913.0,LEHIGH,BENNER TOWNSHIP,Showing search results: 63 records,63
914,914.0,LEHIGH,CAMBRIDGE SPRINGS,Showing search results: 23 records,23
915,915.0,LEHIGH,CAMP HILL,Showing search results: 39 records,39
916,916.0,LEHIGH,CHESTER,Showing search results: 29 records,29
917,917.0,LEHIGH,COAL TOWNSHIP,Showing search results: 63 records,63
918,918.0,LEHIGH,DALLAS,Showing search results: 57 records,57
919,919.0,LEHIGH,FAYETTE,Showing search results: 40 records,40
920,920.0,LEHIGH,FOREST,Showing search results: 48 records,48
921,921.0,LEHIGH,FRACKVILLE,Showing search results: 58 records,58
922,922.0,LEHIGH,GREENE,Showing search results: 42 records,42
923,923.0,LEHIGH,HOUTZDALE,Showing search results: 48 records,48
924,924.0,LEHIGH,HUNTINGDON,Showing search results: 21 records,21
925,925.0,LEHIGH,LAUREL HIGHLANDS,Showing search results: 16 records,16
926,926.0,LEHIGH,MAHANOY,Showing search results: 119 records,119
927,927.0,LEHIGH,MERCER,Showing search results: 10 records,10
928,928.0,LEHIGH,MUNCY,Showing search results: 24 records,24
929,929.0,LEHIGH,PHOENIX,Showing search results: 80 records,80
930,930.0,LEHIGH,PINE GROVE,Showing search results: 33 records,33
931,931.0,LEHIGH,QUEHANNA BOOT CAMP,Showing search results: 7 records,7
932,932.0,LEHIGH,ROCKVIEW,Showing search results: 48 records,48
933,933.0,LEHIGH,SMITHFIELD,Showing search results: 25 records,25
934,934.0,LEHIGH,SOMERSET,Showing search results: 46 records,46
935,935.0,LEHIGH,WAYMART,Showing search results: 36 records,36
936,936.0,LUZERNE,ALBION,Showing search results: 21 records,21
937,937.0,LUZERNE,BENNER TOWNSHIP,Showing search results: 56 records,56
938,938.0,LUZERNE,CAMBRIDGE SPRINGS,Showing search results: 16 records,16
939,939.0,LUZERNE,CAMP HILL,Showing search results: 50 records,50
940,940.0,LUZERNE,CHESTER,Showing search results: 27 records,27
941,941.0,LUZERNE,COAL TOWNSHIP,Showing search results: 44 records,44
942,942.0,LUZERNE,DALLAS,Showing search results: 90 records,90
943,943.0,LUZERNE,FAYETTE,Showing search results: 15 records,15
944,944.0,LUZERNE,FOREST,Showing search results: 47 records,47
945,945.0,LUZERNE,FRACKVILLE,Showing search results: 26 records,26
946,946.0,LUZERNE,GREENE,Showing search results: 23 records,23
947,947.0,LUZERNE,HOUTZDALE,Showing search results: 55 records,55
948,948.0,LUZERNE,HUNTINGDON,Showing search results: 26 records,26
949,949.0,LUZERNE,LAUREL HIGHLANDS,Showing search results: 18 records,18
950,950.0,LUZERNE,MAHANOY,Showing search results: 68 records,68
951,951.0,LUZERNE,MERCER,Showing search results: 12 records,12
952,952.0,LUZERNE,MUNCY,Showing search results: 27 records,27
953,953.0,LUZERNE,PHOENIX,Showing search results: 27 records,27
954,954.0,LUZERNE,PINE GROVE,Showing search results: 13 records,13
955,955.0,LUZERNE,QUEHANNA BOOT CAMP,Showing search results: 11 records,11
956,956.0,LUZERNE,ROCKVIEW,Showing search results: 30 records,30
957,957.0,LUZERNE,SMITHFIELD,Showing search results: 14 records,14
958,958.0,LUZERNE,SOMERSET,Showing search results: 14 records,14
959,959.0,LUZERNE,WAYMART,Showing search results: 30 records,30
960,960.0,LYCOMING,ALBION,Showing search results: 18 records,18
961,961.0,LYCOMING,BENNER TOWNSHIP,Showing search results: 46 records,46
962,962.0,LYCOMING,CAMBRIDGE SPRINGS,Showing search results: 14 records,14
963,963.0,LYCOMING,CAMP HILL,Showing search results: 33 records,33
964,964.0,LYCOMING,CHESTER,Showing search results: 7 records,7
965,965.0,LYCOMING,COAL TOWNSHIP,Showing search results: 46 records,46
966,966.0,LYCOMING,DALLAS,Showing search results: 19 records,19
967,967.0,LYCOMING,FAYETTE,Showing search results: 21 records,21
968,968.0,LYCOMING,FOREST,Showing search results: 30 records,30
969,969.0,LYCOMING,FRACKVILLE,Showing search results: 10 records,10
970,970.0,LYCOMING,GREENE,Showing search results: 11 records,11
971,971.0,LYCOMING,HOUTZDALE,Showing search results: 32 records,32
972,972.0,LYCOMING,HUNTINGDON,Showing search results: 18 records,18
973,973.0,LYCOMING,LAUREL HIGHLANDS,Showing search results: 14 records,14
974,974.0,LYCOMING,MAHANOY,Showing search results: 14 records,14
975,975.0,LYCOMING,MERCER,Showing search results: 10 records,10
976,976.0,LYCOMING,MUNCY,Showing search results: 21 records,21
977,977.0,LYCOMING,PHOENIX,Showing search results: 21 records,21
978,978.0,LYCOMING,PINE GROVE,Showing search results: 8 records,8
979,979.0,LYCOMING,QUEHANNA BOOT CAMP,Showing search results: 3 records,3
980,980.0,LYCOMING,ROCKVIEW,Showing search results: 37 records,37
981,981.0,LYCOMING,SMITHFIELD,Showing search results: 16 records,16
982,982.0,LYCOMING,SOMERSET,Showing search results: 24 records,24
983,983.0,LYCOMING,WAYMART,Showing search results: 6 records,6
984,984.0,MCKEAN,ALBION,Showing search results: 20 records,20
985,985.0,MCKEAN,BENNER TOWNSHIP,Showing search results: 12 records,12
986,986.0,MCKEAN,CAMBRIDGE SPRINGS,Showing search results: 11 records,11
987,987.0,MCKEAN,CAMP HILL,Showing search results: 3 records,3
988,988.0,MCKEAN,CHESTER,Showing search results: 1 records,1
989,989.0,MCKEAN,COAL TOWNSHIP,Showing search results: 1 records,1
990,990.0,MCKEAN,DALLAS,Showing search results: 1 records,1
991,991.0,MCKEAN,FAYETTE,Showing search results: 7 records,7
992,992.0,MCKEAN,FOREST,Showing search results: 20 records,20
993,993.0,MCKEAN,FRACKVILLE,Showing search results: 1 records,1
994,994.0,MCKEAN,GREENE,Showing search results: 7 records,7
995,995.0,MCKEAN,HOUTZDALE,Showing search results: 15 records,15
996,996.0,MCKEAN,HUNTINGDON,Showing search results: 4 records,4
997,997.0,MCKEAN,LAUREL HIGHLANDS,Showing search results: 3 records,3
998,998.0,MCKEAN,MAHANOY,Showing search results: no results found,0
999,999.0,MCKEAN,MERCER,Showing search results: 11 records,11
1000,1000.0,MCKEAN,MUNCY,Showing search results: 7 records,7
1001,1001.0,MCKEAN,PHOENIX,Showing search results: 1 records,1
1002,1002.0,MCKEAN,PINE GROVE,Showing search results: 4 records,4
1003,1003.0,MCKEAN,QUEHANNA BOOT CAMP,Showing search results: 5 records,5
1004,1004.0,MCKEAN,ROCKVIEW,Showing search results: 2 records,2
1005,1005.0,MCKEAN,SMITHFIELD,Showing search results: 2 records,2
1006,1006.0,MCKEAN,SOMERSET,Showing search results: 2 records,2
1007,1007.0,MCKEAN,WAYMART,Showing search results: 1 records,1
1008,1008.0,MERCER,ALBION,Showing search results: 77 records,77
1009,1009.0,MERCER,BENNER TOWNSHIP,Showing search results: 8 records,8
1010,1010.0,MERCER,CAMBRIDGE SPRINGS,Showing search results: 24 records,24
1011,1011.0,MERCER,CAMP HILL,Showing search results: 16 records,16
1012,1012.0,MERCER,CHESTER,Showing search results: 2 records,2
1013,1013.0,MERCER,COAL TOWNSHIP,Showing search results: 3 records,3
1014,1014.0,MERCER,DALLAS,Showing search results: 4 records,4
1015,1015.0,MERCER,FAYETTE,Showing search results: 27 records,27
1016,1016.0,MERCER,FOREST,Showing search results: 41 records,41
1017,1017.0,MERCER,FRACKVILLE,Showing search results: 1 records,1
1018,1018.0,MERCER,GREENE,Showing search results: 23 records,23
1019,1019.0,MERCER,HOUTZDALE,Showing search results: 13 records,13
1020,1020.0,MERCER,HUNTINGDON,Showing search results: 10 records,10
1021,1021.0,MERCER,LAUREL HIGHLANDS,Showing search results: 4 records,4
1022,1022.0,MERCER,MAHANOY,Showing search results: 1 records,1
1023,1023.0,MERCER,MERCER,Showing search results: 42 records,42
1024,1024.0,MERCER,MUNCY,Showing search results: 5 records,5
1025,1025.0,MERCER,PHOENIX,Showing search results: 5 records,5
1026,1026.0,MERCER,PINE GROVE,Showing search results: 8 records,8
1027,1027.0,MERCER,QUEHANNA BOOT CAMP,Showing search results: 3 records,3
1028,1028.0,MERCER,ROCKVIEW,Showing search results: 5 records,5
1029,1029.0,MERCER,SMITHFIELD,Showing search results: 19 records,19
1030,1030.0,MERCER,SOMERSET,Showing search results: 14 records,14
1031,1031.0,MERCER,WAYMART,Showing search results: 2 records,2
1032,1032.0,MIFFLIN,ALBION,Showing search results: 3 records,3
1033,1033.0,MIFFLIN,BENNER TOWNSHIP,Showing search results: 13 records,13
1034,1034.0,MIFFLIN,CAMBRIDGE SPRINGS,Showing search results: 6 records,6
1035,1035.0,MIFFLIN,CAMP HILL,Showing search results: 9 records,9
1036,1036.0,MIFFLIN,CHESTER,Showing search results: 4 records,4
1037,1037.0,MIFFLIN,COAL TOWNSHIP,Showing search results: 1 records,1
1038,1038.0,MIFFLIN,DALLAS,Showing search results: no results found,0
1039,1039.0,MIFFLIN,FAYETTE,Showing search results: 4 records,4
1040,1040.0,MIFFLIN,FOREST,Showing search results: 9 records,9
1041,1041.0,MIFFLIN,FRACKVILLE,Showing search results: no results found,0
1042,1042.0,MIFFLIN,GREENE,Showing search results: 3 records,3
1043,1043.0,MIFFLIN,HOUTZDALE,Showing search results: 11 records,11
1044,1044.0,MIFFLIN,HUNTINGDON,Showing search results: 13 records,13
1045,1045.0,MIFFLIN,LAUREL HIGHLANDS,Showing search results: 4 records,4
1046,1046.0,MIFFLIN,MAHANOY,Showing search results: 2 records,2
1047,1047.0,MIFFLIN,MERCER,Showing search results: 8 records,8
1048,1048.0,MIFFLIN,MUNCY,Showing search results: 9 records,9
1049,1049.0,MIFFLIN,PHOENIX,Showing search results: 6 records,6
1050,1050.0,MIFFLIN,PINE GROVE,Showing search results: 5 records,5
1051,1051.0,MIFFLIN,QUEHANNA BOOT CAMP,Showing search results: 2 records,2
1052,1052.0,MIFFLIN,ROCKVIEW,Showing search results: 14 records,14
1053,1053.0,MIFFLIN,SMITHFIELD,Showing search results: 11 records,11
1054,1054.0,MIFFLIN,SOMERSET,Showing search results: 2 records,2
1055,1055.0,MIFFLIN,WAYMART,Showing search results: 1 records,1
1056,1056.0,MONROE,ALBION,Showing search results: 15 records,15
1057,1057.0,MONROE,BENNER TOWNSHIP,Showing search results: 32 records,32
1058,1058.0,MONROE,CAMBRIDGE SPRINGS,Showing search results: 14 records,14
1059,1059.0,MONROE,CAMP HILL,Showing search results: 11 records,11
1060,1060.0,MONROE,CHESTER,Showing search results: 11 records,11
1061,1061.0,MONROE,COAL TOWNSHIP,Showing search results: 26 records,26
1062,1062.0,MONROE,DALLAS,Showing search results: 28 records,28
1063,1063.0,MONROE,FAYETTE,Showing search results: 15 records,15
1064,1064.0,MONROE,FOREST,Showing search results: 23 records,23
1065,1065.0,MONROE,FRACKVILLE,Showing search results: 11 records,11
1066,1066.0,MONROE,GREENE,Showing search results: 12 records,12
1067,1067.0,MONROE,HOUTZDALE,Showing search results: 23 records,23
1068,1068.0,MONROE,HUNTINGDON,Showing search results: 10 records,10
1069,1069.0,MONROE,LAUREL HIGHLANDS,Showing search results: 10 records,10
1070,1070.0,MONROE,MAHANOY,Showing search results: 26 records,26
1071,1071.0,MONROE,MERCER,Showing search results: 11 records,11
1072,1072.0,MONROE,MUNCY,Showing search results: 17 records,17
1073,1073.0,MONROE,PHOENIX,Showing search results: 28 records,28
1074,1074.0,MONROE,PINE GROVE,Showing search results: 3 records,3
1075,1075.0,MONROE,QUEHANNA BOOT CAMP,Showing search results: 10 records,10
1076,1076.0,MONROE,ROCKVIEW,Showing search results: 18 records,18
1077,1077.0,MONROE,SMITHFIELD,Showing search results: 8 records,8
1078,1078.0,MONROE,SOMERSET,Showing search results: 7 records,7
1079,1079.0,MONROE,WAYMART,Showing search results: 22 records,22
1080,1080.0,MONTGOMERY,ALBION,Showing search results: 48 records,48
1081,1081.0,MONTGOMERY,BENNER TOWNSHIP,Showing search results: 78 records,78
1082,1082.0,MONTGOMERY,CAMBRIDGE SPRINGS,Showing search results: 29 records,29
1083,1083.0,MONTGOMERY,CAMP HILL,Showing search results: 54 records,54
1084,1084.0,MONTGOMERY,CHESTER,Showing search results: 41 records,41
1085,1085.0,MONTGOMERY,COAL TOWNSHIP,Showing search results: 79 records,79
1086,1086.0,MONTGOMERY,DALLAS,Showing search results: 54 records,54
1087,1087.0,MONTGOMERY,FAYETTE,Showing search results: 40 records,40
1088,1088.0,MONTGOMERY,FOREST,Showing search results: 55 records,55
1089,1089.0,MONTGOMERY,FRACKVILLE,Showing search results: 36 records,36
1090,1090.0,MONTGOMERY,GREENE,Showing search results: 31 records,31
1091,1091.0,MONTGOMERY,HOUTZDALE,Showing search results: 75 records,75
1092,1092.0,MONTGOMERY,HUNTINGDON,Showing search results: 47 records,47
1093,1093.0,MONTGOMERY,LAUREL HIGHLANDS,Showing search results: 17 records,17
1094,1094.0,MONTGOMERY,MAHANOY,Showing search results: 96 records,96
1095,1095.0,MONTGOMERY,MERCER,Showing search results: 18 records,18
1096,1096.0,MONTGOMERY,MUNCY,Showing search results: 35 records,35
1097,1097.0,MONTGOMERY,PHOENIX,Showing search results: 161 records,161
1098,1098.0,MONTGOMERY,PINE GROVE,Showing search results: 29 records,29
1099,1099.0,MONTGOMERY,QUEHANNA BOOT CAMP,Showing search results: 6 records,6
1100,1100.0,MONTGOMERY,ROCKVIEW,Showing search results: 71 records,71
1101,1101.0,MONTGOMERY,SMITHFIELD,Showing search results: 26 records,26
1102,1102.0,MONTGOMERY,SOMERSET,Showing search results: 48 records,48
1103,1103.0,MONTGOMERY,WAYMART,Showing search results: 65 records,65
1104,1104.0,MONTOUR,ALBION,Showing search results: 1 records,1
1105,1105.0,MONTOUR,BENNER TOWNSHIP,Showing search results: 3 records,3
1106,1106.0,MONTOUR,CAMBRIDGE SPRINGS,Showing search results: 2 records,2
1107,1107.0,MONTOUR,CAMP HILL,Showing search results: no results found,0
1108,1108.0,MONTOUR,CHESTER,Showing search results: 2 records,2
1109,1109.0,MONTOUR,COAL TOWNSHIP,Showing search results: 1 records,1
1110,1110.0,MONTOUR,DALLAS,Showing search results: 1 records,1
1111,1111.0,MONTOUR,FAYETTE,Showing search results: no results found,0
1112,1112.0,MONTOUR,FOREST,Showing search results: 2 records,2
