date,SCI,incarcerated_person_positive
2021-01-07,Mahanoy,16
2021-01-08,Mahanoy,2
2021-01-09,Mahanoy,4
2021-01-11,Mahanoy,0
2021-01-12,Mahanoy,5
2021-01-13,Mahanoy,2
2021-01-14,Mahanoy,5
2021-01-15,Mahanoy,5
2021-01-16,Mahanoy,0
2021-01-17,Mahanoy,0
2021-01-18,Mahanoy,0
2021-01-19,Mahanoy,0
2021-01-20,Mahanoy,2
2021-01-21,Mahanoy,1
2021-01-22,Mahanoy,0
2021-01-23,Mahanoy,2
2021-01-24,Mahanoy,0
2021-01-25,Mahanoy,0
2021-01-26,Mahanoy,2
2021-01-27,Mahanoy,0
2021-01-28,Mahanoy,0
2021-01-29,Mahanoy,0
2021-01-30,Mahanoy,1
2021-01-31,Mahanoy,0
2021-02-01,Mahanoy,0
2021-02-02,Mahanoy,0
2021-02-03,Mahanoy,1
2021-02-04,Mahanoy,1
2021-02-05,Mahanoy,0
2021-02-06,Mahanoy,0
2021-02-08,Mahanoy,0
2021-02-09,Mahanoy,0
2021-02-10,Mahanoy,1
2021-02-11,Mahanoy,0
2021-02-12,Mahanoy,0
2021-02-13,Mahanoy,0
2021-02-14,Mahanoy,0
2021-02-15,Mahanoy,0
2021-02-16,Mahanoy,1
2021-02-17,Mahanoy,0
2021-02-18,Mahanoy,0
2021-02-19,Mahanoy,1
2021-02-20,Mahanoy,0
2021-02-22,Mahanoy,1
2021-02-23,Mahanoy,1
2021-02-24,Mahanoy,0
2021-02-25,Mahanoy,1
2021-02-26,Mahanoy,1
2021-02-27,Mahanoy,0
2021-02-28,Mahanoy,0
2021-03-01,Mahanoy,0
2021-03-02,Mahanoy,3
2021-03-03,Mahanoy,0
2021-03-04,Mahanoy,0
2021-03-05,Mahanoy,0
2021-03-06,Mahanoy,0
2021-03-07,Mahanoy,0
2021-03-08,Mahanoy,0
2021-03-09,Mahanoy,0
2021-03-10,Mahanoy,1
2021-03-11,Mahanoy,0
2021-03-12,Mahanoy,0
2021-03-13,Mahanoy,0
2021-03-15,Mahanoy,0
2021-03-16,Mahanoy,0
2021-03-17,Mahanoy,1
2021-03-18,Mahanoy,0
2021-03-19,Mahanoy,1
2021-03-20,Mahanoy,1
2021-03-21,Mahanoy,0
2021-03-22,Mahanoy,0
2021-03-23,Mahanoy,0
2021-03-24,Mahanoy,0
2021-03-25,Mahanoy,0
2021-03-26,Mahanoy,0
2021-03-27,Mahanoy,0
2021-03-29,Mahanoy,0
2021-03-30,Mahanoy,0
2021-03-31,Mahanoy,0
2021-04-01,Mahanoy,0
2021-04-02,Mahanoy,0
2021-04-03,Mahanoy,0
2021-04-05,Mahanoy,0
2021-04-07,Mahanoy,0
2021-04-08,Mahanoy,0
2021-04-09,Mahanoy,0
2021-04-10,Mahanoy,0
2021-04-12,Mahanoy,0
2021-04-13,Mahanoy,0
2021-04-14,Mahanoy,0
2021-04-15,Mahanoy,0
2021-04-16,Mahanoy,0
2021-04-17,Mahanoy,0
2021-04-20,Mahanoy,0
2021-04-21,Mahanoy,0
2021-04-22,Mahanoy,0
2021-04-23,Mahanoy,0
2021-04-24,Mahanoy,0
2021-04-25,Mahanoy,0
2021-04-26,Mahanoy,0
2021-04-27,Mahanoy,0
2021-04-28,Mahanoy,0
2021-04-29,Mahanoy,0
2021-04-30,Mahanoy,0
2021-05-01,Mahanoy,0
2021-05-02,Mahanoy,0
2021-05-04,Mahanoy,0
2021-05-05,Mahanoy,0
2021-05-06,Mahanoy,0
2021-05-07,Mahanoy,0
2021-05-08,Mahanoy,0
2021-05-10,Mahanoy,0
2021-05-11,Mahanoy,0
2021-05-12,Mahanoy,0
2021-05-13,Mahanoy,0
2021-05-14,Mahanoy,0
2021-05-15,Mahanoy,0
2021-05-18,Mahanoy,0
2021-05-19,Mahanoy,0
2021-05-20,Mahanoy,0
2021-05-21,Mahanoy,0
2021-05-22,Mahanoy,0
2021-05-23,Mahanoy,0
2021-05-25,Mahanoy,0
2021-05-26,Mahanoy,0
2021-05-27,Mahanoy,0
2021-05-28,Mahanoy,0
2021-05-31,Mahanoy,0
2021-06-01,Mahanoy,0
2021-06-02,Mahanoy,0
2021-06-03,Mahanoy,0
2021-06-04,Mahanoy,0
2021-06-05,Mahanoy,0
2021-06-06,Mahanoy,0
2021-06-08,Mahanoy,0
2021-06-09,Mahanoy,0
2021-06-10,Mahanoy,0
2021-06-11,Mahanoy,1
2021-06-14,Mahanoy,0
2021-06-15,Mahanoy,0
2021-06-16,Mahanoy,0
2021-06-17,Mahanoy,0
2021-06-18,Mahanoy,0
2021-06-20,Mahanoy,0
2021-06-21,Mahanoy,0
2021-06-22,Mahanoy,0
2021-06-23,Mahanoy,0
2021-06-24,Mahanoy,0
2021-06-25,Mahanoy,0
2021-06-26,Mahanoy,0
2021-06-27,Mahanoy,0
2021-06-28,Mahanoy,0
2021-06-29,Mahanoy,0
2021-06-30,Mahanoy,0
2021-07-01,Mahanoy,1
2021-07-02,Mahanoy,0
2021-07-06,Mahanoy,0
2021-07-07,Mahanoy,0
2021-07-08,Mahanoy,1
2021-07-09,Mahanoy,0
2021-07-10,Mahanoy,1
2021-07-12,Mahanoy,0
2021-07-13,Mahanoy,0
2021-07-14,Mahanoy,0
2021-07-15,Mahanoy,0
2021-07-17,Mahanoy,0
2021-07-20,Mahanoy,0
2021-07-21,Mahanoy,0
2021-07-22,Mahanoy,0
2021-07-23,Mahanoy,0
2021-07-27,Mahanoy,0
2021-07-28,Mahanoy,0
2021-07-29,Mahanoy,0
2021-07-30,Mahanoy,0
2021-07-31,Mahanoy,0
2021-08-02,Mahanoy,0
2021-08-03,Mahanoy,0
2021-08-04,Mahanoy,0
2021-08-05,Mahanoy,0
2021-08-06,Mahanoy,1
2021-08-07,Mahanoy,0
2021-08-10,Mahanoy,0
2021-08-11,Mahanoy,0
2021-08-13,Mahanoy,0
2021-08-16,Mahanoy,5
2021-08-18,Mahanoy,5
2021-08-19,Mahanoy,0
2021-08-20,Mahanoy,0
2021-08-21,Mahanoy,1
2021-08-24,Mahanoy,2
2021-08-25,Mahanoy,0
2021-08-26,Mahanoy,0
2021-08-27,Mahanoy,1
2021-08-28,Mahanoy,2
2021-08-30,Mahanoy,4
2021-08-31,Mahanoy,0
2021-09-01,Mahanoy,0
2021-09-02,Mahanoy,0
2021-09-03,Mahanoy,0
2021-09-04,Mahanoy,0
2021-09-06,Mahanoy,0
2021-09-07,Mahanoy,0
2021-09-08,Mahanoy,0
2021-09-09,Mahanoy,0
2021-09-10,Mahanoy,0
2021-09-11,Mahanoy,0
2021-09-12,Mahanoy,0
2021-09-13,Mahanoy,0
2021-09-14,Mahanoy,0
2021-09-15,Mahanoy,0
2021-09-16,Mahanoy,1
2021-09-17,Mahanoy,0
2021-09-18,Mahanoy,0
2021-09-19,Mahanoy,0
2021-09-20,Mahanoy,0
2021-09-21,Mahanoy,0
2021-09-22,Mahanoy,0
2021-09-23,Mahanoy,0
2021-09-24,Mahanoy,0
2021-09-25,Mahanoy,0
2021-09-27,Mahanoy,0
2021-09-28,Mahanoy,0
2021-09-29,Mahanoy,0
2021-09-30,Mahanoy,0
2021-10-01,Mahanoy,0
2021-10-03,Mahanoy,0
2021-10-04,Mahanoy,0
2021-10-05,Mahanoy,0
2021-10-06,Mahanoy,0
2021-10-07,Mahanoy,0
2021-10-08,Mahanoy,0
2021-10-09,Mahanoy,0
2021-10-10,Mahanoy,0
2021-10-11,Mahanoy,0
2021-10-12,Mahanoy,0
2021-10-13,Mahanoy,0
2021-10-14,Mahanoy,0
2021-10-15,Mahanoy,0
2021-10-16,Mahanoy,0
2021-10-18,Mahanoy,0
2021-10-19,Mahanoy,0
2021-10-20,Mahanoy,0
2021-10-21,Mahanoy,0
2021-10-22,Mahanoy,0
2021-10-23,Mahanoy,0
2021-10-25,Mahanoy,0
2021-10-26,Mahanoy,0
2021-10-27,Mahanoy,0
2021-10-29,Mahanoy,0
2021-10-30,Mahanoy,0
2021-11-01,Mahanoy,0
2021-11-02,Mahanoy,0
2021-11-03,Mahanoy,0
2021-11-04,Mahanoy,0
2021-11-05,Mahanoy,0
2021-11-06,Mahanoy,0
2021-11-07,Mahanoy,0
2021-11-08,Mahanoy,0
2021-11-09,Mahanoy,0
2021-11-10,Mahanoy,0
2021-11-11,Mahanoy,0
2021-11-12,Mahanoy,0
2021-11-13,Mahanoy,0
2021-11-14,Mahanoy,0
2021-11-15,Mahanoy,0
2021-11-16,Mahanoy,0
2021-11-17,Mahanoy,0
2021-11-18,Mahanoy,0
2021-11-19,Mahanoy,0
2021-11-20,Mahanoy,2
2021-11-22,Mahanoy,0
2021-11-23,Mahanoy,9
2021-11-24,Mahanoy,0
2021-11-25,Mahanoy,0
2021-11-26,Mahanoy,0
2021-11-27,Mahanoy,0
2021-11-28,Mahanoy,0
2021-11-29,Mahanoy,0
2021-11-30,Mahanoy,0
2021-12-01,Mahanoy,0
2021-12-02,Mahanoy,0
2021-12-03,Mahanoy,0
2021-12-04,Mahanoy,1
2021-12-05,Mahanoy,0
2021-12-06,Mahanoy,0
2021-12-07,Mahanoy,0
2021-12-08,Mahanoy,0
2021-12-09,Mahanoy,0
2021-12-10,Mahanoy,0
2021-12-11,Mahanoy,0
2021-12-12,Mahanoy,0
2021-12-13,Mahanoy,0
2021-12-14,Mahanoy,0
2021-12-15,Mahanoy,0
2021-12-16,Mahanoy,0
2021-12-17,Mahanoy,0
2021-12-18,Mahanoy,0
2021-12-20,Mahanoy,0
2021-12-21,Mahanoy,0
2021-12-22,Mahanoy,0
2021-12-23,Mahanoy,0
2021-12-24,Mahanoy,1
2021-12-27,Mahanoy,0
2021-12-28,Mahanoy,0
2021-12-29,Mahanoy,0
2021-12-30,Mahanoy,0
2021-12-31,Mahanoy,0
2022-01-01,Mahanoy,0
2022-01-02,Mahanoy,0
2022-01-03,Mahanoy,0
2022-01-04,Mahanoy,1
2022-01-05,Mahanoy,0
2022-01-06,Mahanoy,0
2022-01-07,Mahanoy,2
2022-01-08,Mahanoy,0
2022-01-09,Mahanoy,0
2022-01-10,Mahanoy,0
2022-01-11,Mahanoy,0
2022-01-12,Mahanoy,3
2022-01-13,Mahanoy,1
2022-01-14,Mahanoy,7
2022-01-15,Mahanoy,3
2022-01-16,Mahanoy,1
2022-01-17,Mahanoy,0
2022-01-18,Mahanoy,27
2022-01-19,Mahanoy,2
2022-01-20,Mahanoy,49
2022-01-21,Mahanoy,6
2022-01-22,Mahanoy,12
2022-01-23,Mahanoy,0
2022-01-24,Mahanoy,0
2022-01-25,Mahanoy,8
2022-01-26,Mahanoy,0
2022-01-27,Mahanoy,6
2022-01-28,Mahanoy,2
2022-01-29,Mahanoy,0
2022-01-31,Mahanoy,0
2020-03-28,Mercer,0
2020-03-31,Mercer,0
2020-04-03,Mercer,0
2020-04-04,Mercer,0
2020-04-07,Mercer,0
2020-04-08,Mercer,0
2020-04-09,Mercer,0
2020-04-11,Mercer,0
2020-04-14,Mercer,0
2020-04-15,Mercer,0
2020-04-16,Mercer,0
2020-04-17,Mercer,0
2020-04-18,Mercer,0
2020-04-21,Mercer,0
2020-04-23,Mercer,0
2020-04-24,Mercer,0
2020-04-25,Mercer,0
2020-04-28,Mercer,0
2020-04-29,Mercer,0
2020-04-30,Mercer,0
2020-05-01,Mercer,0
2020-05-02,Mercer,0
2020-05-04,Mercer,0
2020-05-05,Mercer,0
2020-05-06,Mercer,0
2020-05-07,Mercer,0
2020-05-08,Mercer,0
2020-05-11,Mercer,0
2020-05-12,Mercer,0
2020-05-13,Mercer,0
2020-05-14,Mercer,0
2020-05-15,Mercer,0
2020-05-16,Mercer,0
2020-05-19,Mercer,0
2020-05-20,Mercer,0
2020-05-21,Mercer,0
2020-05-22,Mercer,0
2020-05-23,Mercer,0
2020-05-25,Mercer,0
2020-05-27,Mercer,0
2020-05-29,Mercer,0
2020-05-30,Mercer,0
2020-06-02,Mercer,0
2020-06-03,Mercer,0
2020-06-06,Mercer,0
2020-06-10,Mercer,0
2020-06-12,Mercer,0
2020-06-16,Mercer,0
2020-06-22,Mercer,0
2020-06-25,Mercer,0
2020-06-26,Mercer,0
2020-06-30,Mercer,0
2020-07-01,Mercer,0
2020-07-02,Mercer,0
2020-07-03,Mercer,0
2020-07-08,Mercer,0
2020-07-09,Mercer,0
2020-07-10,Mercer,0
2020-07-11,Mercer,0
2020-07-14,Mercer,0
2020-07-17,Mercer,0
2020-07-23,Mercer,0
2020-07-24,Mercer,0
2020-07-25,Mercer,0
2020-07-29,Mercer,0
2020-07-30,Mercer,0
2020-08-06,Mercer,1
2020-08-07,Mercer,0
2020-08-09,Mercer,0
2020-08-11,Mercer,0
2020-08-14,Mercer,0
2020-08-15,Mercer,0
2020-08-18,Mercer,1
2020-08-19,Mercer,0
2020-08-20,Mercer,1
2020-08-21,Mercer,1
2020-08-25,Mercer,0
2020-08-26,Mercer,2
2020-08-27,Mercer,4
2020-08-28,Mercer,0
2020-08-29,Mercer,2
2020-08-31,Mercer,1
2020-09-01,Mercer,1
2020-09-02,Mercer,1
2020-09-03,Mercer,0
2020-09-04,Mercer,1
2020-09-05,Mercer,5
2020-09-08,Mercer,1
2020-09-09,Mercer,18
2020-09-11,Mercer,0
2020-09-15,Mercer,0
2020-09-16,Mercer,2
2020-09-18,Mercer,2
2020-09-19,Mercer,0
2020-09-23,Mercer,0
2020-09-24,Mercer,0
2020-09-25,Mercer,2
2020-09-26,Mercer,0
2020-09-28,Mercer,0
2020-09-29,Mercer,1
2020-09-30,Mercer,0
2020-10-01,Mercer,0
2020-10-02,Mercer,1
2020-10-03,Mercer,0
2020-10-06,Mercer,0
2020-10-07,Mercer,1
2020-10-08,Mercer,0
2020-10-09,Mercer,0
2020-10-10,Mercer,1
2020-10-11,Mercer,0
2020-10-13,Mercer,0
2020-10-14,Mercer,0
2020-10-15,Mercer,0
2020-10-16,Mercer,0
2020-10-17,Mercer,1
2020-10-19,Mercer,0
2020-10-20,Mercer,1
2020-10-21,Mercer,0
2020-10-22,Mercer,0
2020-10-23,Mercer,2
2020-10-24,Mercer,0
2020-10-25,Mercer,0
2020-10-26,Mercer,0
2020-10-27,Mercer,0
2020-10-28,Mercer,0
2020-10-29,Mercer,0
2020-10-30,Mercer,0
2020-10-31,Mercer,0
2020-11-01,Mercer,0
2020-11-02,Mercer,0
2020-11-03,Mercer,0
2020-11-04,Mercer,1
2020-11-05,Mercer,0
2020-11-06,Mercer,0
2020-11-07,Mercer,0
2020-11-08,Mercer,0
2020-11-09,Mercer,0
2020-11-10,Mercer,0
2020-11-11,Mercer,0
2020-11-12,Mercer,0
2020-11-13,Mercer,1
2020-11-14,Mercer,1
2020-11-15,Mercer,0
2020-11-16,Mercer,0
2020-11-17,Mercer,2
2020-11-18,Mercer,1
2020-11-19,Mercer,5
2020-11-20,Mercer,4
2020-11-21,Mercer,3
2020-11-22,Mercer,0
2020-11-23,Mercer,0
2020-11-24,Mercer,2
2020-11-25,Mercer,6
2020-11-27,Mercer,2
2020-11-28,Mercer,3
2020-11-29,Mercer,0
2020-11-30,Mercer,0
2020-12-01,Mercer,1
2020-12-02,Mercer,2
2020-12-03,Mercer,1
2020-12-04,Mercer,2
2020-12-05,Mercer,1
2020-12-06,Mercer,0
2020-12-07,Mercer,0
2020-12-08,Mercer,2
2020-12-09,Mercer,3
2020-12-10,Mercer,0
2020-12-11,Mercer,0
2020-12-12,Mercer,3
2020-12-13,Mercer,0
2020-12-14,Mercer,0
2020-12-15,Mercer,1
2020-12-16,Mercer,2
2020-12-17,Mercer,1
2020-12-18,Mercer,3
2020-12-19,Mercer,0
2020-12-20,Mercer,0
2020-12-21,Mercer,0
2020-12-22,Mercer,4
2020-12-23,Mercer,1
2020-12-24,Mercer,0
2020-12-25,Mercer,0
2020-12-26,Mercer,0
2020-12-27,Mercer,0
2020-12-28,Mercer,9
2020-12-29,Mercer,2
2020-12-30,Mercer,2
2020-12-31,Mercer,4
2021-01-01,Mercer,0
2021-01-02,Mercer,0
2021-01-03,Mercer,0
2021-01-04,Mercer,0
2021-01-05,Mercer,4
2021-01-06,Mercer,2
2021-01-07,Mercer,3
2021-01-08,Mercer,1
2021-01-09,Mercer,0
2021-01-11,Mercer,0
2021-01-12,Mercer,0
2021-01-13,Mercer,2
2021-01-14,Mercer,2
2021-01-15,Mercer,1
2021-01-16,Mercer,0
2021-01-17,Mercer,0
2021-01-18,Mercer,0
2021-01-19,Mercer,0
2021-01-20,Mercer,0
2021-01-21,Mercer,1
2021-01-22,Mercer,1
2021-01-23,Mercer,0
2021-01-24,Mercer,0
2021-01-25,Mercer,0
2021-01-26,Mercer,0
2021-01-27,Mercer,0
2021-01-28,Mercer,0
2021-01-29,Mercer,0
2021-01-30,Mercer,0
2021-01-31,Mercer,0
2021-02-01,Mercer,0
2021-02-02,Mercer,0
2021-02-03,Mercer,0
2021-02-04,Mercer,0
2021-02-05,Mercer,0
2021-02-06,Mercer,1
2021-02-08,Mercer,0
2021-02-09,Mercer,0
2021-02-10,Mercer,0
2021-02-11,Mercer,0
2021-02-12,Mercer,0
2021-02-13,Mercer,0
2021-02-14,Mercer,0
2021-02-15,Mercer,0
2021-02-16,Mercer,0
2021-02-17,Mercer,0
2021-02-18,Mercer,1
2021-02-19,Mercer,0
2021-02-20,Mercer,1
2021-02-22,Mercer,0
2021-02-23,Mercer,1
2021-02-24,Mercer,3
2021-02-25,Mercer,0
2021-02-26,Mercer,28
2021-02-27,Mercer,51
2021-02-28,Mercer,0
2021-03-01,Mercer,1
2021-03-02,Mercer,0
2021-03-03,Mercer,2
2021-03-04,Mercer,0
2021-03-05,Mercer,1
2021-03-06,Mercer,1
2021-03-07,Mercer,0
2021-03-08,Mercer,0
2021-03-09,Mercer,0
2021-03-10,Mercer,0
2021-03-11,Mercer,0
2021-03-12,Mercer,0
2021-03-13,Mercer,1
2021-03-15,Mercer,0
2021-03-16,Mercer,0
2021-03-17,Mercer,0
2021-03-18,Mercer,1
2021-03-19,Mercer,0
2021-03-20,Mercer,0
2021-03-21,Mercer,0
2021-03-22,Mercer,0
2021-03-23,Mercer,0
2021-03-24,Mercer,0
2021-03-25,Mercer,1
2021-03-26,Mercer,1
2021-03-27,Mercer,0
2021-03-29,Mercer,0
2021-03-30,Mercer,1
2021-03-31,Mercer,0
2021-04-01,Mercer,0
2021-04-02,Mercer,0
2021-04-03,Mercer,0
2021-04-05,Mercer,0
2021-04-07,Mercer,0
2021-04-08,Mercer,0
2021-04-09,Mercer,0
2021-04-10,Mercer,1
2021-04-12,Mercer,0
2021-04-13,Mercer,0
2021-04-14,Mercer,0
2021-04-15,Mercer,0
2021-04-16,Mercer,0
2021-04-17,Mercer,0
2021-04-20,Mercer,0
2021-04-21,Mercer,0
2021-04-22,Mercer,0
2021-04-23,Mercer,0
2021-04-24,Mercer,0
2021-04-25,Mercer,0
2021-04-26,Mercer,0
2021-04-27,Mercer,0
2021-04-28,Mercer,0
2021-04-29,Mercer,0
2021-04-30,Mercer,0
2021-05-01,Mercer,0
2021-05-02,Mercer,0
2021-05-04,Mercer,0
2021-05-05,Mercer,0
2021-05-06,Mercer,1
2021-05-07,Mercer,0
2021-05-08,Mercer,0
2021-05-10,Mercer,0
2021-05-11,Mercer,0
2021-05-12,Mercer,0
2021-05-13,Mercer,0
2021-05-14,Mercer,0
2021-05-15,Mercer,0
2021-05-18,Mercer,0
2021-05-19,Mercer,0
2021-05-20,Mercer,0
2021-05-21,Mercer,0
2021-05-22,Mercer,0
2021-05-23,Mercer,0
2021-05-25,Mercer,0
2021-05-26,Mercer,0
2021-05-27,Mercer,0
2021-05-28,Mercer,0
2021-05-31,Mercer,0
2021-06-01,Mercer,0
2021-06-02,Mercer,0
2021-06-03,Mercer,0
2021-06-04,Mercer,0
2021-06-05,Mercer,0
2021-06-06,Mercer,0
2021-06-08,Mercer,0
2021-06-09,Mercer,0
2021-06-10,Mercer,0
2021-06-11,Mercer,0
2021-06-14,Mercer,0
2021-06-15,Mercer,0
2021-06-16,Mercer,0
2021-06-17,Mercer,0
2021-06-18,Mercer,0
2021-06-20,Mercer,0
2021-06-21,Mercer,0
2021-06-22,Mercer,0
2021-06-23,Mercer,0
2021-06-24,Mercer,0
2021-06-25,Mercer,0
2021-06-26,Mercer,0
2021-06-27,Mercer,0
2021-06-28,Mercer,0
2021-06-29,Mercer,2
2021-06-30,Mercer,0
2021-07-01,Mercer,0
2021-07-02,Mercer,0
2021-07-06,Mercer,0
2021-07-07,Mercer,0
2021-07-08,Mercer,0
2021-07-09,Mercer,0
2021-07-10,Mercer,0
2021-07-12,Mercer,0
2021-07-13,Mercer,0
2021-07-14,Mercer,0
2021-07-15,Mercer,0
2021-07-17,Mercer,0
2021-07-20,Mercer,0
2021-07-21,Mercer,0
2021-07-22,Mercer,0
2021-07-23,Mercer,0
2021-07-27,Mercer,0
2021-07-28,Mercer,0
2021-07-29,Mercer,2
2021-07-30,Mercer,0
2021-07-31,Mercer,0
2021-08-02,Mercer,0
2021-08-03,Mercer,0
2021-08-04,Mercer,0
2021-08-05,Mercer,0
2021-08-06,Mercer,0
2021-08-07,Mercer,0
2021-08-10,Mercer,0
2021-08-11,Mercer,0
2021-08-13,Mercer,0
2021-08-16,Mercer,0
2021-08-18,Mercer,0
2021-08-19,Mercer,0
2021-08-20,Mercer,0
2021-08-21,Mercer,0
2021-08-24,Mercer,0
2021-08-25,Mercer,0
2021-08-26,Mercer,0
2021-08-27,Mercer,0
2021-08-28,Mercer,0
2021-08-30,Mercer,0
2021-08-31,Mercer,0
2021-09-01,Mercer,0
2021-09-02,Mercer,0
2021-09-03,Mercer,0
2021-09-04,Mercer,0
2021-09-06,Mercer,0
2021-09-07,Mercer,0
2021-09-08,Mercer,0
2021-09-09,Mercer,0
2021-09-10,Mercer,0
2021-09-11,Mercer,0
2021-09-12,Mercer,0
2021-09-13,Mercer,0
2021-09-14,Mercer,0
2021-09-15,Mercer,1
2021-09-16,Mercer,0
2021-09-17,Mercer,0
2021-09-18,Mercer,1
2021-09-19,Mercer,0
2021-09-20,Mercer,0
2021-09-21,Mercer,0
2021-09-22,Mercer,0
2021-09-23,Mercer,0
2021-09-24,Mercer,0
2021-09-25,Mercer,0
2021-09-27,Mercer,0
2021-09-28,Mercer,0
2021-09-29,Mercer,0
2021-09-30,Mercer,0
2021-10-01,Mercer,0
2021-10-03,Mercer,0
2021-10-04,Mercer,0
2021-10-05,Mercer,0
2021-10-06,Mercer,0
2021-10-07,Mercer,0
2021-10-08,Mercer,0
2021-10-09,Mercer,0
2021-10-10,Mercer,0
2021-10-11,Mercer,0
2021-10-12,Mercer,0
2021-10-13,Mercer,0
2021-10-14,Mercer,0
2021-10-15,Mercer,0
2021-10-16,Mercer,0
2021-10-18,Mercer,0
2021-10-19,Mercer,0
2021-10-20,Mercer,0
2021-10-21,Mercer,0
2021-10-22,Mercer,0
2021-10-23,Mercer,0
2021-10-25,Mercer,0
2021-10-26,Mercer,0
2021-10-27,Mercer,0
2021-10-29,Mercer,0
2021-10-30,Mercer,0
2021-11-01,Mercer,0
2021-11-02,Mercer,0
2021-11-03,Mercer,0
2021-11-04,Mercer,0
2021-11-05,Mercer,0
2021-11-06,Mercer,0
2021-11-07,Mercer,0
2021-11-08,Mercer,0
2021-11-09,Mercer,0
2021-11-10,Mercer,0
2021-11-11,Mercer,0
2021-11-12,Mercer,0
2021-11-13,Mercer,0
2021-11-14,Mercer,0
2021-11-15,Mercer,0
2021-11-16,Mercer,0
2021-11-17,Mercer,0
2021-11-18,Mercer,0
2021-11-19,Mercer,0
2021-11-20,Mercer,0
2021-11-22,Mercer,0
2021-11-23,Mercer,0
2021-11-24,Mercer,0
2021-11-25,Mercer,0
2021-11-26,Mercer,0
2021-11-27,Mercer,0
2021-11-28,Mercer,0
2021-11-29,Mercer,0
2021-11-30,Mercer,0
2021-12-01,Mercer,0
2021-12-02,Mercer,0
2021-12-03,Mercer,0
2021-12-04,Mercer,0
2021-12-05,Mercer,0
2021-12-06,Mercer,0
2021-12-07,Mercer,0
2021-12-08,Mercer,0
2021-12-09,Mercer,0
2021-12-10,Mercer,0
2021-12-11,Mercer,0
2021-12-12,Mercer,0
2021-12-13,Mercer,0
2021-12-14,Mercer,0
2021-12-15,Mercer,0
2021-12-16,Mercer,0
2021-12-17,Mercer,0
2021-12-18,Mercer,0
2021-12-20,Mercer,0
2021-12-21,Mercer,0
2021-12-22,Mercer,0
2021-12-23,Mercer,0
2021-12-24,Mercer,0
2021-12-27,Mercer,0
2021-12-28,Mercer,1
2021-12-29,Mercer,0
2021-12-30,Mercer,0
2021-12-31,Mercer,0
2022-01-01,Mercer,0
2022-01-02,Mercer,0
2022-01-03,Mercer,0
2022-01-04,Mercer,0
2022-01-05,Mercer,0
2022-01-06,Mercer,0
2022-01-07,Mercer,0
2022-01-08,Mercer,5
2022-01-09,Mercer,0
2022-01-10,Mercer,0
2022-01-11,Mercer,1
2022-01-12,Mercer,0
2022-01-13,Mercer,0
2022-01-14,Mercer,11
2022-01-15,Mercer,4
2022-01-16,Mercer,0
2022-01-17,Mercer,2
2022-01-18,Mercer,0
2022-01-19,Mercer,10
2022-01-20,Mercer,0
2022-01-21,Mercer,2
2022-01-22,Mercer,0
2022-01-23,Mercer,1
2022-01-24,Mercer,0
2022-01-25,Mercer,0
2022-01-26,Mercer,0
2022-01-27,Mercer,6
2022-01-28,Mercer,0
2022-01-29,Mercer,1
2022-01-31,Mercer,0
2020-03-28,Muncy,0
2020-03-31,Muncy,0
2020-04-03,Muncy,0
2020-04-04,Muncy,0
2020-04-07,Muncy,0
2020-04-08,Muncy,0
2020-04-09,Muncy,0
2020-04-11,Muncy,0
2020-04-14,Muncy,0
2020-04-15,Muncy,0
2020-04-16,Muncy,0
2020-04-17,Muncy,0
2020-04-18,Muncy,0
2020-04-21,Muncy,0
2020-04-23,Muncy,0
2020-04-24,Muncy,0
2020-04-25,Muncy,0
2020-04-28,Muncy,0
2020-04-29,Muncy,0
2020-04-30,Muncy,0
2020-05-01,Muncy,0
2020-05-02,Muncy,0
2020-05-04,Muncy,0
2020-05-05,Muncy,0
2020-05-06,Muncy,0
2020-05-07,Muncy,0
2020-05-08,Muncy,0
2020-05-11,Muncy,0
2020-05-12,Muncy,0
2020-05-13,Muncy,0
2020-05-14,Muncy,0
2020-05-15,Muncy,0
2020-05-16,Muncy,0
2020-05-19,Muncy,0
2020-05-20,Muncy,0
2020-05-21,Muncy,0
2020-05-22,Muncy,0
2020-05-23,Muncy,0
2020-05-25,Muncy,0
2020-05-27,Muncy,0
2020-05-29,Muncy,0
2020-05-30,Muncy,0
2020-06-02,Muncy,0
2020-06-03,Muncy,0
2020-06-06,Muncy,0
2020-06-10,Muncy,0
2020-06-12,Muncy,0
2020-06-16,Muncy,0
2020-06-22,Muncy,0
2020-06-25,Muncy,0
2020-06-26,Muncy,1
2020-06-30,Muncy,0
2020-07-01,Muncy,0
2020-07-02,Muncy,0
2020-07-03,Muncy,0
2020-07-08,Muncy,0
2020-07-09,Muncy,0
2020-07-10,Muncy,1
2020-07-11,Muncy,0
2020-07-14,Muncy,0
2020-07-17,Muncy,0
2020-07-23,Muncy,0
2020-07-24,Muncy,0
2020-07-25,Muncy,0
2020-07-29,Muncy,0
2020-07-30,Muncy,0
2020-08-06,Muncy,0
2020-08-07,Muncy,1
2020-08-09,Muncy,0
2020-08-11,Muncy,0
2020-08-14,Muncy,0
2020-08-15,Muncy,0
2020-08-18,Muncy,0
2020-08-19,Muncy,0
2020-08-20,Muncy,0
2020-08-21,Muncy,0
2020-08-25,Muncy,0
2020-08-26,Muncy,0
2020-08-27,Muncy,0
2020-08-28,Muncy,0
2020-08-29,Muncy,0
2020-08-31,Muncy,0
